file_name,text
/Libri_data/train_data_360/8699/291107/8699-291107-0000.wav,THE CLEARER SIGHT BY ERNEST STARR
/Libri_data/train_data_360/8699/291107/8699-291107-0010.wav,THROUGH IT HE SAW SHOPS STORE HOUSES AND SMALL BUILDINGS SIMILAR TO HIS OWN ALL A PART OF THE PLANT OF MAXINEFF
/Libri_data/train_data_360/8699/291107/8699-291107-0046.wav,HE HAD PERFECTED THE WORK OF A WEEK'S EXQUISITE DANGER HE HAD WON I AM GLAD GLAD HE SAID FAINTLY AS HE STRAIGHTENED UP HE FOUND HIMSELF SUDDENLY WEAK
/Libri_data/train_data_360/8699/291107/8699-291107-0048.wav,IT WAS GOOD TO BE ALIVE HE THOUGHT FREE SOMETHING ACCOMPLISHED WITH LEAVE TO TELL A GIRL
/Libri_data/train_data_360/8699/291107/8699-291107-0097.wav,NOT NECESSARILY OH YES SHE DOES FREEDOM FAMILY ASSOCIATIONS AND IN RETURN
/Libri_data/train_data_360/70/121130/70-121130-0000.wav,THE JUDGES TOOK THEIR PLACES IN THE MIDST OF THE MOST PROFOUND SILENCE THE JURY TOOK THEIR SEATS
/Libri_data/train_data_360/70/121130/70-121130-0004.wav,THE CRIME WAS DEPICTED IN THE MOST VIVID COLORS
/Libri_data/train_data_360/70/121130/70-121130-0006.wav,ANDREA PAID NO ATTENTION TO THE SUCCESSIVE CHARGES WHICH WERE BROUGHT AGAINST HIM
/Libri_data/train_data_360/70/121130/70-121130-0010.wav,THE WHOLE ASSEMBLY MANIFESTED GREAT SURPRISE BUT ANDREA APPEARED QUITE UNMOVED YOUR AGE SAID THE PRESIDENT WILL YOU ANSWER THAT QUESTION
/Libri_data/train_data_360/70/121130/70-121130-0011.wav,YOUR AGE REPEATED THE PRESIDENT
/Libri_data/train_data_360/70/121130/70-121130-0012.wav,RAISED HIS HEAD AT THE MENTION OF THIS DATE WHERE WERE YOU BORN CONTINUED THE PRESIDENT
/Libri_data/train_data_360/70/121130/70-121130-0014.wav,THEN I BECAME A THIEF AND LATELY HAVE BECOME AN ASSASSIN A MURMUR OR RATHER STORM OF INDIGNATION BURST FROM ALL PARTS OF THE ASSEMBLY
/Libri_data/train_data_360/70/121130/70-121130-0015.wav,AND THE JURY MANIFESTED TOKENS OF DISGUST FOR CYNICISM SO UNEXPECTED IN A MAN OF FASHION
/Libri_data/train_data_360/70/121130/70-121130-0022.wav,EVERY ONE WAITED ANXIOUSLY MY FATHER IS KING'S ATTORNEY REPLIED ANDREA CALMLY KING'S ATTORNEY SAID THE PRESIDENT STUPEFIED
/Libri_data/train_data_360/70/121130/70-121130-0023.wav,KING'S ATTORNEY YES AND IF YOU WISH TO KNOW HIS NAME I WILL TELL IT
/Libri_data/train_data_360/70/121130/70-121130-0026.wav,AND DO YOU DARE SET YOUR FELLOW CITIZENS AN EXAMPLE OF DISORDER WHICH EVEN IN THESE TIMES HAS NEVER BEEN EQUALLED
/Libri_data/train_data_360/70/121130/70-121130-0029.wav,THEY ASK MY AGE I TELL IT
/Libri_data/train_data_360/70/121130/70-121130-0030.wav,THEY ASK MY NAME I CANNOT GIVE IT SINCE MY PARENTS ABANDONED ME BUT THOUGH I CANNOT GIVE MY OWN NAME NOT POSSESSING ONE I CAN TELL THEM MY FATHER'S
/Libri_data/train_data_360/70/121130/70-121130-0034.wav,DO YOU WISH FOR ANY FURTHER DETAILS I WILL GIVE THEM
/Libri_data/train_data_360/70/121130/70-121130-0035.wav,IN A ROOM HUNG WITH RED DAMASK MY FATHER TOOK ME IN HIS ARMS TELLING MY MOTHER I WAS DEAD
/Libri_data/train_data_360/70/121130/70-121130-0036.wav,A SHUDDER RAN THROUGH THE ASSEMBLY WHEN THEY SAW THAT THE CONFIDENCE OF THE PRISONER INCREASED IN PROPORTION TO THE TERROR
/Libri_data/train_data_360/70/121130/70-121130-0041.wav,ONE DAY WHEN I CURSED PROVIDENCE FOR MAKING ME SO WICKED AND ORDAINING ME TO SUCH A FATE MY ADOPTED FATHER SAID TO ME
/Libri_data/train_data_360/70/121130/70-121130-0042.wav,OF YOUR FATHER WHO CONSIGNED YOU TO HELL IF YOU DIED AND TO MISERY IF A MIRACLE PRESERVED YOU ALIVE
/Libri_data/train_data_360/70/121130/70-121130-0043.wav,THAT IS WHY I HAVE UTTERED THE WORDS FOR WHICH YOU BLAME ME
/Libri_data/train_data_360/70/121130/70-121130-0047.wav,THE PROOFS SAID BENEDETTO LAUGHING DO YOU WANT PROOFS YES
/Libri_data/train_data_360/70/121130/70-121130-0049.wav,FATHER SAID BENEDETTO I AM ASKED FOR PROOFS DO YOU WISH ME TO GIVE THEM NO NO IT IS USELESS STAMMERED
/Libri_data/train_data_360/70/121130/70-121130-0050.wav,NO IT IS USELESS HOW USELESS CRIED THE PRESIDENT WHAT DO YOU MEAN
/Libri_data/train_data_360/70/121130/70-121130-0057.wav,AS FOR ANDREA WHO WAS CALM AND MORE INTERESTING THAN EVER
/Libri_data/train_data_360/70/121130/70-121130-0058.wav,WHO INVOLUNTARILY PAID HIM SOME ATTENTION
/Libri_data/train_data_360/70/121127/70-121127-0017.wav,OF COURSE OF COURSE SAID THE PRISONERS ANY ONE CAN SEE HE'S A GENTLEMAN
/Libri_data/train_data_360/70/121127/70-121127-0018.wav,I AM NO COMRADE OF THESE PEOPLE SAID THE YOUNG MAN PROUDLY YOU HAVE NO RIGHT TO INSULT ME THUS
/Libri_data/train_data_360/70/121127/70-121127-0021.wav,OTHERS PROPOSED THE ANGUILLE ANOTHER KIND OF RECREATION IN WHICH A HANDKERCHIEF IS FILLED WITH SAND PEBBLES AND TWO SOUS PIECES WHEN THEY HAVE THEM
/Libri_data/train_data_360/70/121127/70-121127-0030.wav,THE UNFORTUNATE YOUTH WAS INTREPID IN THE ATTACK AND RUDE IN THE DEFENCE
/Libri_data/train_data_360/70/121127/70-121127-0033.wav,HE SAW WHILE HIS EYES DILATED WITH SURPRISE
/Libri_data/train_data_360/70/121127/70-121127-0037.wav,OH CRIED ANDREA LEAPING WITH JOY THEN HE MENTALLY ADDED STILL MY UNKNOWN PROTECTOR I AM NOT FORGOTTEN THEY WISH FOR SECRECY
/Libri_data/train_data_360/70/121127/70-121127-0039.wav,THOUGH A STOVE A BED A CHAIR AND A TABLE FORMED THE WHOLE OF ITS SUMPTUOUS FURNITURE
/Libri_data/train_data_360/70/121127/70-121127-0040.wav,THE KEEPER RETIRED NOW SAID THE STEWARD WHAT HAVE YOU TO TELL ME AND YOU SAID ANDREA YOU SPEAK FIRST
/Libri_data/train_data_360/70/121127/70-121127-0042.wav,LET US TALK OF THOSE IF YOU PLEASE WHO SENT YOU COME COME YOU ARE GOING ON QUICKLY M
/Libri_data/train_data_360/70/121127/70-121127-0043.wav,YES AND TO THE POINT LET US DISPENSE WITH USELESS WORDS WHO SENDS YOU NO ONE HOW DID YOU KNOW I WAS IN PRISON
/Libri_data/train_data_360/70/121127/70-121127-0044.wav,THE CHAMPS ELYSEES COME LET US TALK A LITTLE ABOUT MY FATHER WHO THEN AM I YOU SIR YOU ARE MY ADOPTED FATHER
/Libri_data/train_data_360/70/121127/70-121127-0045.wav,IT WAS NOT YOU WHO MANUFACTURED AN ITALIAN GENTLEMAN FOR MY FATHER
/Libri_data/train_data_360/70/121127/70-121127-0048.wav,WELL WELL IN THE CHAMPS ELYSEES THERE RESIDES A VERY RICH GENTLEMAN AT WHOSE HOUSE YOU ROBBED AND MURDERED DID YOU NOT
/Libri_data/train_data_360/70/121127/70-121127-0049.wav,OH THESE ARE FINE WORDS AND THERE WILL BE FINE DOINGS IF YOU DO NOT TAKE CARE MENACES I DO NOT FEAR THEM I WILL SAY
/Libri_data/train_data_360/5186/7793/5186-7793-0001.wav,TO DICTATE TO ME WHILE I WROTE AS FOLLOWS THE CHARGE IS THAT HE HAS USED IMMODERATE AND CRUEL CORRECTION CORRECTION IN ITSELF IS NOT CRUEL CHILDREN
/Libri_data/train_data_360/5186/7793/5186-7793-0003.wav,BUT WHEN IS CORRECTION IMMODERATE WHEN IT IS MORE FREQUENT OR MORE SEVERE THAN IS REQUIRED
/Libri_data/train_data_360/5186/7793/5186-7793-0004.wav,ET DOCENDUM FOR REFORMATION AND INSTRUCTION NO SEVERITY IS CRUEL WHICH OBSTINACY MAKES NECESSARY FOR THE GREATEST CRUELTY WOULD BE TO DESIST
/Libri_data/train_data_360/5186/7793/5186-7793-0006.wav,BEFORE SHE HAD SUBDUED IT FOR HAD SHE STOPPED AT THE SEVENTH ACT OF CORRECTION HER DAUGHTER SAYS HE
/Libri_data/train_data_360/5186/7793/5186-7793-0009.wav,TOTALLY INEFFECTUAL OBSTINACY THEREFORE MUST NEVER BE VICTORIOUS YET IT IS WELL KNOWN THAT THERE SOMETIMES OCCURS A SULLEN AND HARDY RESOLUTION
/Libri_data/train_data_360/5186/7793/5186-7793-0011.wav,AND THE REFRACTORY MUST BE SUBDUED BY HARSHER METHODS THE DEGREES OF SCHOLASTICK AS OF MILITARY PUNISHMENT NO STATED RULES CAN ASCERTAIN
/Libri_data/train_data_360/5186/7793/5186-7793-0012.wav,IT MUST BE ENFORCED TILL IT OVERPOWERS TEMPTATION TILL STUBBORNNESS BECOMES FLEXIBLE AND PERVERSENESS REGULAR CUSTOM AND REASON
/Libri_data/train_data_360/5186/7793/5186-7793-0013.wav,SHALL BE CONSIDERED AS CRIMINAL BUT PUNISHMENTS HOWEVER SEVERE THAT PRODUCE NO LASTING EVIL MAY BE JUST AND REASONABLE BECAUSE THEY MAY BE NECESSARY
/Libri_data/train_data_360/5186/7793/5186-7793-0025.wav,BY ALLEDGING THAT HE HAS LOST THE CONFIDENCE OF THE PEOPLE IS NOT THE SUBJECT OF JURIDICAL CONSIDERATION
/Libri_data/train_data_360/5186/7793/5186-7793-0026.wav,NOT FOR THEIR JUDGEMENT BUT FOR HIS OWN ACTIONS IT MAY BE CONVENIENT FOR THEM TO HAVE ANOTHER MASTER BUT IT IS A CONVENIENCE OF THEIR OWN MAKING
/Libri_data/train_data_360/5186/7793/5186-7793-0027.wav,CONVENIENT FOR HIM TO FIND ANOTHER SCHOOL BUT THIS CONVENIENCE HE CANNOT OBTAIN THE QUESTION IS NOT WHAT IS NOW CONVENIENT BUT WHAT IS GENERALLY RIGHT
/Libri_data/train_data_360/5186/7793/5186-7793-0029.wav,OF OUR FRIEND GOLDSMITH HE SAID SIR HE IS SO MUCH AFRAID OF BEING UNNOTICED THAT HE OFTEN TALKS MERELY LEST YOU SHOULD FORGET
/Libri_data/train_data_360/5186/7793/5186-7793-0032.wav,NO SIR WHILE LEARNING TO READ AND WRITE IS A DISTINCTION THE FEW WHO HAVE THAT DISTINCTION
/Libri_data/train_data_360/5186/7793/5186-7793-0033.wav,WOULD IT NOT BE BETTER TO FOLLOW NATURE AND GO TO BED AND RISE JUST AS NATURE GIVES US LIGHT OR WITH HOLDS IT JOHNSON NO SIR
/Libri_data/train_data_360/5186/7793/5186-7793-0035.wav,IN HIS PRIVATE REGISTER MY MIND IS UNSETTLED AND MY MEMORY CONFUSED I HAVE OF LATE TURNED MY THOUGHTS WITH A VERY USELESS EARNESTNESS
/Libri_data/train_data_360/5186/7793/5186-7793-0036.wav,WHO COULD KNOW CARDS BY THE TOUCH DOCTOR JOHNSON SAID THE CARDS USED BY SUCH PERSONS MUST BE LESS POLISHED THAN OURS COMMONLY ARE WE TALKED OF SOUNDS
/Libri_data/train_data_360/5186/7793/5186-7793-0038.wav,THE SOFT AND SWEET SOUND OF A FINE WOMAN'S VOICE JOHNSON NO SIR IF A SERPENT OR A TOAD UTTERED IT
/Libri_data/train_data_360/5186/7793/5186-7793-0041.wav,I REGRETTED THE REFLECTION IN HIS PREFACE TO SHAKSPEARE AGAINST GARRICK TO WHOM
/Libri_data/train_data_360/5186/7793/5186-7793-0044.wav,HAS AN AIR OF ORIGINALITY
/Libri_data/train_data_360/5186/7793/5186-7793-0048.wav,AND SO HAS A CAT WHEN SHE CATCHES A MOUSE FOR HER KITTEN BUT SHE CANNOT WRITE LIKE
/Libri_data/train_data_360/5186/7793/5186-7793-0049.wav,WHO HAD RESIDED LONG IN SPAIN AND WAS UNWILLING TO RETURN TO BRITAIN JOHNSON SIR
/Libri_data/train_data_360/5186/7793/5186-7793-0050.wav,DOES CLIMATE BEAR TO THE COMPLEX SYSTEM OF HUMAN LIFE
/Libri_data/train_data_360/5186/7793/5186-7793-0057.wav,WHERE THE INTERFERENCE PROVED
/Libri_data/train_data_360/5186/7793/5186-7793-0063.wav,HE THAT IS THUS GOVERNED LIVES NOT BY LAW BUT BY OPINION NOT BY A CERTAIN RULE TO WHICH HE CAN APPLY HIS INTENTION BEFORE HE ACTS
/Libri_data/train_data_360/5186/7793/5186-7793-0064.wav,WHICH HE CAN NEVER KNOW BUT AFTER HE HAS COMMITTED THE ACT ON WHICH THAT OPINION SHALL BE PASSED HE LIVES BY A LAW IF A LAW IT BE
/Libri_data/train_data_360/5186/7793/5186-7793-0065.wav,THAT THERE MAY BE INTROMISSION WITHOUT FRAUD WHICH HOWEVER TRUE WILL BY NO MEANS JUSTIFY AN OCCASIONAL AND ARBITRARY RELAXATION OF THE LAW THE END
/Libri_data/train_data_360/5186/7793/5186-7793-0068.wav,THE CREDITOR OF THE DECEASED WAS NOT ONLY WITHOUT LOSS BUT WITHOUT FEAR HE WAS NOT TO SEEK A REMEDY FOR AN INJURY SUFFERED FOR INJURY WAS WARDED OFF
/Libri_data/train_data_360/5186/7793/5186-7793-0072.wav,IT FIXES CERTAIN MARKS UPON ACTIONS BY WHICH WE ARE ADMONISHED TO DO OR TO FORBEAR THEM
/Libri_data/train_data_360/5186/7793/5186-7793-0073.wav,SAYS ONE OF THE FATHERS NUNQUAM
/Libri_data/train_data_360/5186/7793/5186-7793-0074.wav,HE WHO NEVER INTROMITS AT ALL WILL NEVER INTROMIT
/Libri_data/train_data_360/5186/7793/5186-7793-0077.wav,WHICH PROVED IN MANY INSTANCES A MOST RIGOROUS PUNISHMENT
/Libri_data/train_data_360/5186/7793/5186-7793-0079.wav,I FIND MYSELF UNDER A NECESSITY OF OBSERVING THAT THIS LEARNED AND JUDICIOUS WRITER
/Libri_data/train_data_360/5186/7793/5186-7793-0081.wav,BY INNUMERABLE GRADATIONS TO A STATE OF RECIPROCAL BENIGNITY IN WHICH LAWS SHALL BE NO LONGER NECESSARY
/Libri_data/train_data_360/5186/7793/5186-7793-0082.wav,LIVING EACH MAN TO HIMSELF TAKING FROM THE WEAK AND LOSING TO THE STRONG IN THEIR FIRST COALITIONS OF SOCIETY
/Libri_data/train_data_360/5186/7793/5186-7793-0084.wav,TO RESTRAIN INDIVIDUALS FROM PLUNDERING EACH OTHER
/Libri_data/train_data_360/5186/7793/5186-7793-0085.wav,FROM ACTS OF PUBLICK VIOLENCE
/Libri_data/train_data_360/5186/7793/5186-7793-0086.wav,UNDISGUISED OPPRESSION THE FEROCITY OF OUR ANCESTORS AS OF ALL OTHER NATIONS PRODUCED NOT FRAUD
/Libri_data/train_data_360/5186/7793/5186-7793-0088.wav,THOSE WHO BEFORE INVADED PASTURES AND STORMED HOUSES NOW BEGIN TO ENRICH THEMSELVES BY UNEQUAL CONTRACTS AND FRAUDULENT INTROMISSIONS
/Libri_data/train_data_360/5186/7793/5186-7793-0091.wav,IT WAS NOT THAT THE NATION WAS GROWN LESS FIERCE AND I AM AFRAID IT CANNOT BE AFFIRMED THAT IT IS GROWN LESS FRAUDULENT
/Libri_data/train_data_360/5186/7793/5186-7793-0102.wav,NEITHER EQUITY NOR COMPASSION OPERATE AGAINST IT A USEFUL A NECESSARY LAW IS BROKEN
/Libri_data/train_data_360/5186/7793/5186-7793-0106.wav,HAS SOMETIMES DEPARTED CANNOT BE DENIED BUT AS IT IS EVIDENT THAT SUCH DEVIATIONS AS THEY MAKE LAW UNCERTAIN
/Libri_data/train_data_360/5186/7793/5186-7793-0108.wav,ONE OF THAT HONOURABLE BODY HAD CRITICAL SAGACITY ENOUGH TO DISCOVER A MORE THAN ORDINARY HAND IN THE PETITION I TOLD HIM DOCTOR JOHNSON
/Libri_data/train_data_360/5186/7793/5186-7793-0109.wav,MY DEAR SIR GIVE YOURSELF NO TROUBLE IN THE COMPOSITION OF THE PAPERS YOU PRESENT TO US
/Libri_data/train_data_360/5186/7793/5186-7793-0113.wav,HAD BUT HIS DESERTS YOU PROMISED TO GET ME A LITTLE PINDAR
/Libri_data/train_data_360/5186/7793/5186-7793-0118.wav,THAT DOCTOR JOHNSON'S FAVOURABLE OPINION OF ANY BOOK MUST GIVE ME GREAT DELIGHT INDEED IT IS IMPOSSIBLE FOR ME TO SAY HOW MUCH I AM GRATIFIED BY IT
/Libri_data/train_data_360/8771/294523/8771-294523-0001.wav,SAT ON A HIGH STOOL AT AN OLD OAK DESK AND WATCHED THE SNOW FALLING IN THE STREET OCCASIONALLY
/Libri_data/train_data_360/8771/294523/8771-294523-0003.wav,WHICH BORE THE UNAPPEALING TITLE ERSKINE'S INSTITUTES
/Libri_data/train_data_360/8771/294523/8771-294523-0006.wav,WRAP YOURSELF UP WARM FOR THE NIGHT IS COLD YOUNG WALTER SLID DOWN FROM HIS SEAT
/Libri_data/train_data_360/8771/294523/8771-294523-0007.wav,HE WAS A STURDY WELL BUILT LAD WITH TOUSLED YELLOW HAIR
/Libri_data/train_data_360/8771/294523/8771-294523-0015.wav,BY THE NEXT DAY THE SNOW HAD CEASED FALLING AND THE OPEN SQUARES OF THE CITY PRESENTED THE FINEST MIMIC BATTLE FIELDS THAT COULD BE IMAGINED
/Libri_data/train_data_360/8771/294523/8771-294523-0021.wav,A HAIL STORM OF SNOWBALLS STRUCK THEM
/Libri_data/train_data_360/8771/294523/8771-294523-0025.wav,OVER THEIR OWN FORTIFICATIONS THE BOYS FLED AND DROPPED BEHIND THEM FOR SAFETY THEIR BANNER A FLAG GIVEN THEM BY A LADY OF THE SQUARE
/Libri_data/train_data_360/8771/294523/8771-294523-0028.wav,AND LOSS OF TIME IN THE TAILOR'S SHOP
/Libri_data/train_data_360/8771/294523/8771-294523-0035.wav,AS THE HEROES OF HIS STORIES SO OFTEN HAD TO DO THE BOYS DEVOURED A GREAT MANY BOOKS IN THESE EXPEDITIONS
/Libri_data/train_data_360/8771/294523/8771-294523-0044.wav,HE DID NOT HOLD IT LONG HE HAD SIMPLY WISHED TO SEE WHAT WOULD HAPPEN
/Libri_data/train_data_360/8771/294523/8771-294523-0051.wav,AND ASKED HOW HE HAD MANAGED WITH SO LITTLE MONEY PRETTY MUCH LIKE THE RAVENS SAID THE BOY I ONLY WISHED I HAD BEEN AS GOOD A PLAYER ON THE FLUTE
/Libri_data/train_data_360/8771/294523/8771-294523-0052.wav,IF I HAD HIS ART I SHOULD LIKE NOTHING BETTER THAN TO TRAMP LIKE HIM FROM COTTAGE TO COTTAGE OVER THE WORLD
/Libri_data/train_data_360/8771/294523/8771-294523-0054.wav,SOON HE WAS SENT WITH SOME LEGAL PAPERS TO THE MACLARENS WHO LIVED IN THAT BEAUTIFUL LAKE COUNTRY ABOUT LOCH LOMOND WHICH SCOTT
/Libri_data/train_data_360/8771/294523/8771-294523-0058.wav,WHO HAD FOUGHT IN THE UPRISINGS OF SEVENTEEN FIFTEEN AND SEVENTEEN FORTY FIVE
/Libri_data/train_data_360/8771/294523/8771-294523-0063.wav,MERRYMEN MUCH LIKE ROBIN HOOD AND LITTLE JOHN AND AS HE REMEMBERED THE ROMANCES HE AND HIS FRIEND HAD READ IN THE HILLS
/Libri_data/train_data_360/8771/294523/8771-294523-0068.wav,FOLLOWING EACH STREAM TO ITS SOURCE AND STUDYING EVERY RUINED TOWER OR CASTLE FROM FOUNDATION STONE TO TOPMOST BATTLEMENT
/Libri_data/train_data_360/8771/294523/8771-294523-0070.wav,THE FRIEND HE TRAVELED WITH SAID LATER
/Libri_data/train_data_360/8771/294523/8771-294523-0073.wav,HERE THE YOUNG LAWYER RULED SUPREME NO OTHER MAN COULD TELL SUCH TALES AS HE AND NONE KNEW SO MANY AND SUCH CURIOUS SONGS
/Libri_data/train_data_360/8771/294523/8771-294523-0074.wav,DRESSING THEM UP TO SUIT HIS TASTE ONCE A FRIEND COMPLAINED THAT HE HAD CHANGED A STORY TOLD HIM THE DAY BEFORE
/Libri_data/train_data_360/8771/294523/8771-294523-0076.wav,ITS PEOPLE COLD AND UNINVITING SUDDENLY ALL THAT WAS CHANGED
/Libri_data/train_data_360/8771/294523/8771-294523-0078.wav,AND NOW HE FOUND THE WHOLE WORLD AS EAGER TO HEAR THE STORIES AND POEMS HE HAD TO TELL ABOUT HIS COUNTRY
/Libri_data/train_data_360/1752/16632/1752-16632-0003.wav,SAID NORAH AS SHE SET DOWN THE BOX WITH A THUMP SHE STOOPED ONCE MORE TO PICK UP SOMETHING WHICH HAD FALLEN OUT WHEN THE COVER WAS JARRED OPEN
/Libri_data/train_data_360/1752/16632/1752-16632-0006.wav,AS SHE TOOK THE OBJECT INTO HER OWN HANDS THE CHRISTMAS ANGEL SHE EXCLAIMED UNDER HER BREATH I HAD QUITE FORGOTTEN IT THEN AS IF IT BURNED HER FINGERS
/Libri_data/train_data_360/1752/16632/1752-16632-0017.wav,ALONE ON CHRISTMAS EVE EVEN NORAH HAD SOME RELATION WITH THE WORLD OUTSIDE WAS THERE NOT A STALWART OFFICER WAITING FOR HER ON THE NEAREST CORNER
/Libri_data/train_data_360/1752/16632/1752-16632-0022.wav,SHE TUGGED THE PACKING CASE AN INCH NEARER THE FIRE IT WAS LIKE MISS TERRY TO INSIST UPON THAT NEARER INCH THEN SHE RAISED THE COVER
/Libri_data/train_data_360/1752/16632/1752-16632-0024.wav,SHE SNORTED THERE WAS A GREAT DEAL IN THAT HUMPH IT MEANT
/Libri_data/train_data_360/1752/16632/1752-16632-0028.wav,IN ONE CORNER THRUST UP A DOLL'S ARM IN ANOTHER AN ANIMAL'S TAIL POINTED HEAVENWARD SHE CAUGHT GLIMPSES OF GLITTER AND TINSEL
/Libri_data/train_data_360/1752/16632/1752-16632-0035.wav,CHAPTER TWO JACK IN THE BOX MISS TERRY ROSE AND CROSSED TWO ROOMS TO THE FRONT WINDOW LOOKING OUT UPON THE STREET
/Libri_data/train_data_360/1752/16632/1752-16632-0045.wav,THE STREET WAS QUIET FEW PERSONS PASSED ON EITHER SIDE AT LAST SHE SPIED TWO LITTLE RAGAMUFFINS APPROACHING
/Libri_data/train_data_360/1752/16632/1752-16632-0046.wav,THE SMALLER BOY FIRST CAUGHT SIGHT OF THE BOX IN THE MIDDLE OF THE SIDEWALK
/Libri_data/train_data_360/1752/16632/1752-16632-0047.wav,HE GRUNTED MAKING A DASH UPON IT GEE WOT'S UP RESPONDED THE OTHER WHO WAS INSTANTLY AT HIS ELBOW GWAN
/Libri_data/train_data_360/1752/16632/1752-16632-0048.wav,THE SMALLER BOY DREW AWAY AND PRESSED THE SPRING OF THE BOX EAGERLY
/Libri_data/train_data_360/1752/16632/1752-16632-0057.wav,NOW LET'S SEE WHAT BECOMES OF THE NEXT EXPERIMENT CHAPTER THREE THE FLANTON DOG SHE RETURNED TO THE PLAY BOX BY THE FIRE
/Libri_data/train_data_360/1752/16632/1752-16632-0072.wav,BUT BIT HER LIP AND SNIFFED CYNICALLY CHAPTER FOUR
/Libri_data/train_data_360/1752/16632/1752-16632-0075.wav,MISSUS NOAH AND HER SONS HAD LONG SINCE DISAPPEARED BUT THE ARK BUILDER HATLESS AND ONE ARMED STILL PRESIDED OVER A MENAGERIE OF SORRY BEASTS
/Libri_data/train_data_360/1752/16632/1752-16632-0081.wav,AND CLOSED THE LID I CAN'T THROW THIS OUT OF THE WINDOW SHE REFLECTED THEY WOULD SPILL I MUST TAKE IT OUT ON THE SIDEWALK LAND THE FIRE'S GOING OUT
/Libri_data/train_data_360/2240/148522/2240-148522-0006.wav,IS THAT THEY HAVE ARRIVED AT A STATE OF DEMOCRACY WITHOUT HAVING TO ENDURE A DEMOCRATIC REVOLUTION
/Libri_data/train_data_360/2240/148522/2240-148522-0007.wav,EASILY FORGIVES HIS SUBJECTS FOR NOT LOVING HIM PROVIDED THEY DO NOT LOVE EACH OTHER HE DOES NOT ASK THEM TO ASSIST HIM IN GOVERNING THE STATE
/Libri_data/train_data_360/2240/148522/2240-148522-0012.wav,AS SOON AS A MAN BEGINS TO TREAT OF PUBLIC AFFAIRS IN PUBLIC
/Libri_data/train_data_360/2240/148522/2240-148522-0013.wav,AND THAT IN ORDER TO OBTAIN THEIR SUPPORT HE MUST OFTEN LEND THEM HIS CO OPERATION WHEN THE PUBLIC IS SUPREME
/Libri_data/train_data_360/2240/148522/2240-148522-0016.wav,I MAY HERE BE MET BY AN OBJECTION DERIVED FROM ELECTIONEERING INTRIGUES THE MEANNESSES OF CANDIDATES AND THE CALUMNIES OF THEIR OPPONENTS
/Libri_data/train_data_360/2240/148522/2240-148522-0017.wav,BUT THIS SAME DESIRE LEADS ALL MEN IN THE LONG RUN MUTUALLY TO SUPPORT EACH OTHER AND IF IT HAPPENS THAT AN ELECTION ACCIDENTALLY SEVERS TWO FRIENDS
/Libri_data/train_data_360/2240/148522/2240-148522-0022.wav,IT IS DIFFICULT TO DRAW A MAN OUT OF HIS OWN CIRCLE TO INTEREST HIM IN THE DESTINY OF THE STATE
/Libri_data/train_data_360/2240/148522/2240-148522-0024.wav,A BRILLIANT ACHIEVEMENT MAY WIN FOR YOU THE FAVOR OF A PEOPLE AT ONE STROKE BUT TO EARN THE LOVE AND RESPECT OF THE POPULATION WHICH SURROUNDS YOU
/Libri_data/train_data_360/2240/148522/2240-148522-0025.wav,IN SPITE OF THE PROPENSITIES WHICH SEVER THEM
/Libri_data/train_data_360/2240/148522/2240-148522-0034.wav,AND THE POLITICAL RIGHTS OF WHICH THEY MAKE SO MUCH USE REMIND EVERY CITIZEN AND IN A THOUSAND WAYS THAT HE LIVES IN SOCIETY
/Libri_data/train_data_360/2240/148522/2240-148522-0035.wav,BUT I CONTEND THAT IN ORDER TO COMBAT THE EVILS WHICH EQUALITY MAY PRODUCE THERE IS ONLY ONE EFFECTUAL REMEDY NAMELY
/Libri_data/train_data_360/2240/148529/2240-148529-0000.wav,CHAPTER SEVENTEEN THAT IN TIMES MARKED BY EQUALITY OF CONDITIONS AND SCEPTICAL OPINIONS
/Libri_data/train_data_360/2240/148529/2240-148529-0001.wav,TOWARDS WHICH THEY ARE CONSTANTLY TENDING AND THEY LEARN BY INSENSIBLE DEGREES TO REPRESS A MULTITUDE OF PETTY PASSING DESIRES
/Libri_data/train_data_360/2240/148529/2240-148529-0003.wav,TOWARDS WHICH ALL THEIR EFFORTS ARE DIRECTED THEY DO NOT TURN FROM DAY TO DAY TO CHASE SOME NOVEL OBJECT OF DESIRE
/Libri_data/train_data_360/2240/148529/2240-148529-0006.wav,AS IF THE END AND AIM OF HUMAN ACTIONS APPEARED EVERY DAY TO BE MORE WITHIN HIS REACH
/Libri_data/train_data_360/2240/148529/2240-148529-0014.wav,IN THOSE COUNTRIES IN WHICH UNHAPPILY IRRELIGION AND DEMOCRACY COEXIST THE MOST IMPORTANT DUTY OF PHILOSOPHERS AND OF THOSE IN POWER
/Libri_data/train_data_360/2240/148529/2240-148529-0016.wav,IT IS EASIER THAN THEY THINK TO CONCEIVE AND TO EXECUTE PROTRACTED UNDERTAKINGS HE MUST TEACH THEM THAT
/Libri_data/train_data_360/2240/148529/2240-148529-0017.wav,THE TASK OF THOSE IN POWER IS NOT LESS CLEARLY MARKED OUT AT ALL TIMES IT IS IMPORTANT
/Libri_data/train_data_360/2240/148529/2240-148529-0022.wav,AND THAT AMBITION SHOULD BE OBLIGED TO FIX ITS GAZE LONG UPON AN OBJECT BEFORE IT IS GRATIFIED
